anime_id,name,rating,type,episodes,date,adult,members,genres
42625,Heion Sedai no Idaten-tachi,Unknown,TV,Unknown,Summer 2021,Unknown,1,"Action, Adventure, Demons, Fantasy, Seinen"
42627,Peach Boy Riverside,Unknown,TV,Unknown,Summer 2021,Unknown,1,"Fantasy, Shounen"
42628,Mushi,Unknown,Music,1,Unknown,0,40,"Kids, Music"
42629,Yeon-ae Halujeon 2,7.39,ONA,15,Unknown,0,1540,"Slice of Life, Romance"
42632,Yeon-ae Halujeon,7.27,ONA,10,Unknown,0,1936,Romance
42636,Tofu,Unknown,Music,1,Unknown,0,51,"Music, Kids"
42637,Don Pepe no Uta,Unknown,Music,1,Unknown,0,48,"Kids, Music"
42638,Tsuki no Fuusen,Unknown,Music,1,Unknown,0,43,"Kids, Music"
42639,Warabigami: Ten no Komoriuta,Unknown,Music,1,Unknown,0,42,"Kids, Music"
42640,Wan Sheng Jie 2,7.84,ONA,12,Unknown,0,1831,"Slice of Life, Comedy, Supernatural"
42641,Mulan: Heng Kong Chu Shi,Unknown,Movie,1,Unknown,Unknown,185,Action
42646,Tooi Sora,Unknown,Music,1,Unknown,0,40,"Kids, Music"
42649,Yuki Kagami,Unknown,Music,1,Unknown,0,41,"Kids, Music"
42650,Ame no Chi Special,Unknown,Music,1,Unknown,0,59,"Kids, Music"
42653,Aikatsu Planet!,6.35,TV,Unknown,Winter 2021,0,638,"Kids, Music"
42654,Robocar Poli 3,Unknown,TV,26,Winter 2014,0,45,"Cars, Comedy, Kids"
42656,Furusato,Unknown,Music,1,Unknown,0,42,"Kids, Music"
42657,Himitsukessha Taka no Tsume: Golden Spell,6.18,TV,12,Fall 2020,Unknown,553,"Comedy, Parody, Super Power"
42658,Ninjala,Unknown,ONA,Unknown,Unknown,0,106,"Action, Martial Arts"
42660,Robocar Poli 4,Unknown,TV,26,Summer 2015,0,44,"Cars, Comedy, Kids"
42662,Fanta Jiisan no Uta,Unknown,Music,1,Unknown,0,45,"Kids, Music"
42663,Fuusen,Unknown,Music,1,Unknown,0,44,"Kids, Music"
42666,Kankan Karasu,Unknown,Music,1,Unknown,0,45,"Kids, Music"
42668,Taisou Zamurai,7.27,TV,11,Fall 2020,0,20661,Sports
42670,Princess Connect! Re:Dive Season 2,Unknown,TV,Unknown,Unknown,0,1,"Action, Adventure, Comedy, Fantasy"
42672,Furimukeba Kaeru,Unknown,Music,1,Unknown,0,44,"Kids, Music"
42681,Bremen no Muppet Musician,Unknown,Music,1,Unknown,0,46,"Kids, Music"
42682,Beniimo Musume,Unknown,Music,1,Unknown,0,46,"Kids, Music"
42685,Dokyuu Hentai HxEros: HxEros Report,5.7,Special,1,Unknown,1,1721,"Action, Comedy, Supernatural, Ecchi, School, Shounen"
42690,Shiawase Kyou Ryuu Ondo,Unknown,Music,1,Unknown,0,39,"Kids, Music"
42697,Teinenpi Shoujo Heidi CMs,Unknown,Special,4,Unknown,0,155,"Comedy, Parody"
42698,Nissan Note x The World of Golden Eggs,Unknown,Special,5,Unknown,0,44,"Comedy, Parody"
42699,Microphone Soul Spinners: Kotodama Shoujo - Furikaeri Douga,Unknown,Special,1,Unknown,0,63,Music
42703,Sore wo Ai to Yobu dake,6.78,Music,1,Unknown,0,222,Music
42714,Otona nya Koi no Shikata ga Wakaranee!,5.63,TV,8,Fall 2020,1,3791,"Romance, Ecchi"
42717,Kaeru no Pickles: Kimochi no Iro,Unknown,TV,12,Fall 2020,0,308,"Slice of Life, Kids"
42722,Ofuroya-san e Tsuretette,Unknown,Music,1,Unknown,0,41,"Kids, Music"
42723,Deca-Dence: Install,6.36,ONA,1,Unknown,0,2803,"Action, Sci-Fi, Adventure"
42725,Sen no Hana Sen no Sora,Unknown,Music,1,Unknown,0,43,"Fantasy, Kids, Music"
42729,Xpice,Unknown,Music,1,Unknown,0,89,Action
42731,Kite,Unknown,Music,1,Unknown,0,77,"Kids, Music"
42733,My Graduation: Mirai,Unknown,Music,1,Unknown,0,41,"Kids, Music"
42736,Pocket no Naka de,Unknown,Music,1,Unknown,0,43,"Kids, Music"
42740,Ji Jia Shou Shen Zhi Baolie Feiche,Unknown,TV,40,Spring 2016,0,42,"Action, Adventure, Cars"
42744,Deaerutte Ii ne,Unknown,Music,1,Unknown,0,44,"Kids, Music"
42745,Machikado Mazoku 2nd Season,Unknown,TV,Unknown,Unknown,0,1,"Slice of Life, Comedy, Magic"
42749,Watage no Osanpo,Unknown,Music,1,Unknown,0,42,"Kids, Music"
42750,Kono Sekai no Tanoshimikata: Secret Story Film,Unknown,Movie,1,Unknown,0,84,Music
42754,"Hello Again, JoJo",Unknown,Music,1,Unknown,0,135,"Fantasy, Kids, Music"
42756,Oneshota The Animation,6.71,OVA,1,Unknown,Rx - Hentai,2117,Hentai
42757,White Blue,5.65,OVA,Unknown,Unknown,Rx - Hentai,1158,Hentai
42760,Baolie Feiche II: Xing Neng Juexing,Unknown,ONA,26,Unknown,0,36,"Action, Adventure, Cars"
42761,Baolie Feiche 3: Shou Shen Heti,Unknown,ONA,52,Unknown,0,36,"Action, Adventure, Cars"
42762,Happy Happy Birthday,Unknown,Music,1,Unknown,0,49,"Kids, Music"
42765,Ji Jia Shou Shen,Unknown,TV,26,Unknown,0,15,"Action, Adventure"
42766,Ji Jia Shou Shen 2nd Season,Unknown,TV,26,Unknown,0,15,"Action, Adventure"
42767,Papa to Anata no Kageboushi,Unknown,Music,1,Unknown,0,42,"Kids, Music"
42768,Chii-chan no Himitsu,Unknown,Music,1,Unknown,0,46,"Kids, Music"
42774,Sayonara Watashi no Cramer,Unknown,TV,Unknown,Spring 2021,Unknown,0,"Sports, Drama, Shounen"
42780,Boku no Me wa Neko no Me,Unknown,Music,1,Unknown,0,50,"Kids, Music, Romance"
42783,Dazzling White Town,7.01,Music,1,Unknown,0,432,Music
42784,Shu Ling Ji,Unknown,ONA,30,Unknown,0,103,Martial Arts
42785,Hadakanbou,Unknown,Music,1,Unknown,0,46,"Kids, Music"
42786,Hiyoko Buta no Theme Part 2.,Unknown,Music,1,Unknown,0,43,"Kids, Music, Romance"
42787,Chicchana Photographer,Unknown,Music,1,Unknown,0,46,"Kids, Music, Slice of Life"
42791,Sakura Kakumei: Hanasaku Otome-tachi,6.21,ONA,1,Unknown,0,284,"Action, Mecha"
42792,Nijiiro Love Letter,Unknown,Music,1,Unknown,0,43,"Kids, Music, Romance"
42793,Carol (Music),Unknown,Music,1,Unknown,0,104,"Kids, Music"
42794,Jing: Shuang Cheng - Feng Qi Pian,Unknown,ONA,4,Unknown,1,144,"Action, Adventure, Romance, Fantasy"
42797,Rebirth Special,5.83,Special,1,Unknown,0,276,"Game, Slice of Life, Comedy"
42798,Sayonara Watashi no Cramer Movie: First Touch,Unknown,Movie,1,Unknown,Unknown,0,"Sports, Romance, School, Shounen"
42799,Nakado Riku Animation: Hijouyou Mochidashi Bukuro wo Youi Shiyou,Unknown,ONA,1,Unknown,0,54,Slice of Life
42800,Wild Cleaner,Unknown,Special,1,Unknown,0,69,Dementia
42801,Gummies,Unknown,Special,1,Unknown,0,48,"Dementia, Music"
42802,Execute,Unknown,Special,1,Unknown,0,51,"Dementia, Music"
42803,Dokyuu Hentai HxEros OVA,6.3,OVA,2,Unknown,1,2780,"Action, Comedy, Supernatural, Ecchi, School, Shounen"
42804,Onegai Patron-sama!,Unknown,ONA,Unknown,Unknown,Unknown,68,Slice of Life
42805,Tasuuketsu: Judgement Assizes,Unknown,OVA,Unknown,Unknown,Unknown,0,"Action, Super Power, Psychological, Drama"
42807,MTV Town,Unknown,Special,1,Unknown,0,49,"Dementia, Music"
42809,Zone: Intro,Unknown,Music,1,Unknown,0,68,"Action, Dementia, Music"
42811,Shokubutsu no Kimochi-hen,Unknown,Special,1,Unknown,0,38,Music
42815,Xin Yu Gong Yu Shan,Unknown,Movie,1,Unknown,Unknown,50,"Adventure, Fantasy"
42820,Mug,Unknown,Music,1,Unknown,0,76,"Dementia, Music"
42822,Kai Byoui Ramune,6.86,TV,12,Winter 2021,0,20499,"Comedy, Psychological, Supernatural, Shounen"
42825,Project Scard: Praeter no Kizu,5.51,TV,13,Winter 2021,Unknown,8838,"Action, Super Power"
42826,Seijo no Maryoku wa Bannou Desu,Unknown,TV,Unknown,Spring 2021,Unknown,2,"Romance, Fantasy"
42829,Boukyaku Battery,Unknown,ONA,1,Unknown,Unknown,173,"Sports, School, Shounen"
42831,Munou na Nana Mini Anime,5.78,ONA,12,Unknown,0,848,"Comedy, Supernatural, Shounen"
42832,Tales of Crestoria: Toga Waga wo Shoite Kare wa Tatsu,6.61,Special,1,Unknown,Unknown,1514,"Adventure, Magic, Fantasy"
42834,Miao Qiansui de Chengnian Li,Unknown,ONA,7,Unknown,Unknown,60,Adventure
42835,Renwu Dashi,Unknown,ONA,6,Unknown,Unknown,57,"Action, Adventure, Fantasy"
42836,This Is Not Blue,5.87,Movie,1,Unknown,0,457,"Dementia, Music"
42837,Spark Da!,Unknown,Music,1,Unknown,0,37,"Kids, Music"
42838,Oto no Symphony,Unknown,Music,1,Unknown,0,42,"Music, Kids"
42842,Hanasaka Nyanko,Unknown,Music,1,Unknown,0,48,"Kids, Magic, Music"
42843,I Love Tofu,Unknown,Music,1,Unknown,0,43,"Kids, Music"
42847,Ai no Utagoe wo Kikasete,Unknown,Movie,1,Unknown,Unknown,0,"Music, School"
42848,Shikoyaka Naru Toki mo Hameru Toki mo,6.25,OVA,2,Unknown,Rx - Hentai,1359,Hentai
42852,Little Village People,Unknown,TV,15,Unknown,0,11,Parody
42853,Kotobadori,Unknown,Music,1,Unknown,0,47,"Fantasy, Kids, Music"
42854,Kotobadori (July 2019),Unknown,Music,1,Unknown,0,59,"Dementia, Fantasy, Music"
42855,Fudanshi Shoukan: Isekai de Shinjuu ni Hameraremashita,6.15,ONA,4,Unknown,0,292,"Fantasy, Shounen Ai"
42862,Otona no Bouguya-san II,5.53,ONA,12,Unknown,0,3609,"Comedy, Ecchi, Fantasy"
42863,Ton Ton Ton,Unknown,Music,1,Unknown,0,41,"Fantasy, Historical, Kids, Music"
42865,Ashi,Unknown,Music,1,Unknown,0,69,Music
42867,"Kanojo, Okarishimasu Petit",6.37,ONA,13,Unknown,0,3221,Comedy
42870,Uchuu Nanchara Kotetsu-kun,Unknown,TV,Unknown,Spring 2021,Unknown,0,Space
42872,Natsu Koibana,Unknown,Music,1,Unknown,0,46,"Kids, Music"
42873,Daijoubu,Unknown,Music,1,Unknown,0,47,"Kids, Music"
42875,Chou Futsuu Toshi Kashiwa Densetsu: Ekimae Housou UDC2-hen,Unknown,ONA,Unknown,Unknown,0,43,"Comedy, Fantasy"
42876,Chou Futsuu Toshi Kashiwa Densetsu: Kashiwa no Gotouji Yuru Anime,Unknown,ONA,Unknown,Unknown,0,45,"Comedy, Fantasy"
42883,Sore dake ga Neck,5.64,TV,12,Fall 2020,Unknown,3370,Mystery
42886,Ginga Eiyuu Densetsu: Die Neue These (Zoku-hen),Unknown,Unknown,24,Unknown,1,0,"Action, Military, Sci-Fi, Space, Drama"
42887,Door,Unknown,Music,1,Unknown,0,46,"Kids, Music"
42888,Akai Hoshi Aoi Hoshi: Tenmon Carat no Hoshi kara,Unknown,Music,1,Unknown,0,56,"Kids, Music"
42889,Muteki-kyuu*Believer / Mirai Harmony,Unknown,Music,1,Unknown,0,674,Music
42890,Cap Kakumei Bottleman,Unknown,ONA,25,Unknown,0,183,"Action, Game, Kids"
42892,Baraou no Souretsu,Unknown,TV,Unknown,Unknown,Unknown,0,"Action, Historical, Supernatural, Drama, Shoujo"
42893,The God of Highschool,7.02,ONA,1,Unknown,0,8692,"Action, Sci-Fi, Supernatural, Martial Arts, Fantasy"
42894,Natsume Yuujinchou: Ishi Okoshi to Ayashiki Raihousha,Unknown,Movie,2,Unknown,0,605,"Demons, Drama, Shoujo, Slice of Life, Supernatural"
42895,Uchuu wa Tanoshii Festival,Unknown,Music,1,Unknown,0,43,"Kids, Music, Space"
42896,Mou Ii Kai,Unknown,Music,1,Unknown,0,39,"Kids, Music"
42897,Horimiya,8.6,TV,13,Winter 2021,0,251434,"Slice of Life, Comedy, Romance, School, Shounen"
42898,Wan Jie Xian Zong 4th Season,6.99,ONA,48,Unknown,0,542,"Action, Historical, Demons, Romance, Fantasy"
42903,Watashi no Nyanko,Unknown,Music,1,Unknown,0,43,"Kids, Music"
42906,Zetsubou no Kaibutsu,Unknown,Movie,1,Unknown,1,41,"Horror, Drama"
42909,Minami no Shima no Hanayome-san,Unknown,Music,1,Unknown,0,44,"Kids, Music"
42913,Saezuru Doubutsu wa Yarushikanai!,6.45,ONA,30,Unknown,Unknown,450,Comedy
42916,Sword Art Online: Progressive Movie - Hoshi Naki Yoru no Aria,Unknown,Movie,1,Unknown,Unknown,8,"Action, Game, Adventure, Romance, Fantasy"
42919,Funiculì funiculà,Unknown,Music,1,Unknown,0,45,"Music, Kids"
42923,SK∞,7.96,TV,12,Winter 2021,0,100737,"Comedy, Sports"
42925,Kamu Kamo Shikamo Nidomo Kamo!,Unknown,Music,1,Unknown,0,43,"Kids, Music"
42935,Sakugasaku,6.56,Music,1,Unknown,Unknown,256,Music
42938,Fruits Basket: The Final,Unknown,TV,Unknown,Spring 2021,0,6,"Slice of Life, Comedy, Supernatural, Drama, Romance, Shoujo"
42940,Hanma Baki: Son of Ogre,Unknown,ONA,Unknown,Unknown,1,0,"Action, Martial Arts, Shounen"
42941,Uma Musume: Pretty Derby (TV) Season 2,7.21,TV,13,Winter 2021,0,8601,"Slice of Life, Comedy, Sports"
42946,Kusoge tte Iuna! Animation,5.37,ONA,12,Unknown,0,1237,"Game, Comedy"
42947,Qin Xia,6.42,ONA,12,Unknown,0,566,"Action, Adventure, Fantasy"
42948,Su Shen Xiao Ren,Unknown,ONA,12,Unknown,Unknown,43,"Slice of Life, Comedy"
42949,Shaonu Qianxian: Renxing Xiao Juchang 2,6.68,ONA,12,Unknown,Unknown,414,"Military, Sci-Fi, Comedy"
42950,Wo Jia Da Shixiong Shi Ge Fanpai,6.86,ONA,13,Unknown,0,325,"Action, Adventure, Comedy, Historical, Martial Arts"
42952,Wo Wei Ge Kuang: Xuanlu Chongqi,Unknown,ONA,12,Unknown,0,111,"Music, School"
42954,Hige Hige Gehi Ponpon,Unknown,Music,1,Unknown,0,39,"Kids, Music"
42955,Hallelujah: Unmei no Sentaku,Unknown,ONA,1,Unknown,0,187,"Action, Fantasy"
42956,Han Hua Ri Ji 2nd Season,Unknown,ONA,12,Unknown,0,135,"Slice of Life, Comedy, Supernatural"
42958,Uta no Uta,Unknown,Music,1,Unknown,0,39,"Kids, Music"
42959,Yatogame-chan Kansatsu Nikki Sansatsume,6.28,TV,Unknown,Winter 2021,0,3795,"Slice of Life, Comedy, School, Shounen"
42962,Uzaki-chan wa Asobitai! 2nd Season,Unknown,TV,Unknown,Unknown,0,1,"Slice of Life, Comedy, Romance, Ecchi"
42963,"Kanojo, Okarishimasu 2nd Season",Unknown,TV,Unknown,Unknown,0,11,"Comedy, Romance, School, Shounen"
42966,Zhan Shuang Panini,Unknown,ONA,12,Unknown,Unknown,59,"Action, Comedy"
42967,Fei Zhi Baike,Unknown,ONA,12,Unknown,0,42,Comedy
42969,Menghuan Shuyuan 4th Season,Unknown,ONA,14,Unknown,Unknown,49,"Comedy, Fantasy"
42971,Furusato (2013),Unknown,Music,1,Unknown,0,42,"Kids, Music"
42976,Biohazard: Infinite Darkness,Unknown,ONA,Unknown,Unknown,Unknown,0,"Action, Sci-Fi, Horror"
42979,Zhandou Wang Zhi Jufeng Zhan Hun 5: Heti Fanwai Pian,Unknown,TV,10,Winter 2020,Unknown,33,"Action, Kids"
42981,Idolls!,4.78,TV,Unknown,Winter 2021,Unknown,1900,Music
42984,Gotcha!,8.44,Music,1,Unknown,0,12869,"Music, Fantasy"
42985,Ling Long: Incarnation Middle Chapter,7.07,ONA,1,Unknown,1,260,"Action, Sci-Fi, Horror, Demons, Drama, Thriller"
42988,New Tribe,Unknown,Music,1,Unknown,0,51,"Dementia, Music"
42989,Magical Death,Unknown,Music,1,Unknown,0,53,"Comedy, Dementia, Music"
42990,Dogeza de Tanondemita: Isekai-hen,5.76,Special,1,Unknown,0,2380,"Comedy, Ecchi, Fantasy"
42994,Jashin-chan Dropkick 3rd Season,Unknown,Unknown,Unknown,Unknown,0,0,"Comedy, Supernatural"
42995,Shocking Black,Unknown,Music,1,Unknown,0,53,"Comedy, Dementia, Music"
42996,It's So Good Now,Unknown,Music,1,Unknown,0,56,"Comedy, Music"
42998,Awajishima no Shichifukujin,Unknown,TV,Unknown,Fall 2020,0,50,"Comedy, Kids, Supernatural"
43001,Youjo Shachou,6.6,ONA,13,Unknown,0,1469,Comedy
43004,Beef Stroganoff,Unknown,Music,1,Unknown,0,47,"Comedy, Kids, Music"
43005,Ookina Onaka,Unknown,Music,1,Unknown,0,39,"Kids, Music"
43007,Osananajimi ga Zettai ni Makenai Love Comedy,Unknown,TV,Unknown,Spring 2021,Unknown,11,"Harem, Comedy, Romance, School"
43011,Yami Yami,Unknown,Music,1,Unknown,0,46,"Kids, Music, Supernatural"
43013,Aku no Onna Kanbu: Full Moon Night R,6.74,OVA,2,Unknown,Rx - Hentai,1883,Hentai
43015,Isaku: Tsumi to Batsu,Unknown,Special,1,Unknown,Rx - Hentai,67,Hentai
43016,Words Worth Omake,Unknown,Special,1,Unknown,Rx - Hentai,80,"Hentai, Comedy"
43020,Yi Guan Xing Shen,Unknown,ONA,1,Unknown,0,96,Slice of Life
43043,Yami Yami (September 2012),Unknown,Music,1,Unknown,0,42,"Music, Supernatural"
43201,Alba,Unknown,Music,1,Unknown,0,83,Music
43207,Onegai Patron-sama! Episode 0,Unknown,ONA,1,Unknown,0,72,Slice of Life
43229,Godzilla: S.P,Unknown,TV,13,Spring 2021,Unknown,2,Action
43288,Tsukiusa. Gekijou,Unknown,ONA,12,Unknown,0,136,Comedy
43292,"Toriaezu, Tamade.",Unknown,Music,1,Unknown,0,40,"Kids, Music"
43293,Kaitai Shita Inu no Blues,Unknown,Music,1,Unknown,0,59,"Dementia, Music"
43299,Wonder Egg Priority,8.32,TV,12,Winter 2021,1,133660,"Psychological, Drama, Fantasy"
43318,Because,Unknown,Music,1,Unknown,0,77,"Dementia, Music"
43323,Timeless Tree,Unknown,Music,1,Unknown,0,50,"Dementia, Music"
43325,Yuukoku no Moriarty 2nd Season,Unknown,TV,13,Spring 2021,Unknown,5,"Mystery, Historical, Psychological, Shounen"
43349,Sekikashita Kusanagi,7.14,ONA,1,Unknown,0,3792,"Sci-Fi, Comedy"
43350,Gebäude Bäude,6.33,TV,10,Fall 2020,0,266,"Sci-Fi, Comedy"
43351,Sign (2019),Unknown,Music,1,Unknown,0,50,"Dementia, Music"
43352,Sparkle,Unknown,Music,1,Unknown,0,50,Music
43353,Bear Bear Bear Kuma!,6.43,ONA,12,Unknown,0,2825,Comedy
43397,Harmonia feat. Makoto,Unknown,Music,1,Unknown,0,47,"Dementia, Music"
43398,Feather (Overdrive Version),Unknown,Music,1,Unknown,0,40,Music
43416,Kaoru no Taisetsu na Mono,Unknown,TV,Unknown,Fall 2020,Unknown,91,Comedy
43417,Pocari Sweat Run Carnival 2019,Unknown,Special,1,Unknown,0,69,"Music, Sports"
43418,Citrus (Music),Unknown,Music,1,Unknown,0,83,"Dementia, Music"
43419,Yubi no Sukima-chan,Unknown,Movie,1,Unknown,0,105,"Dementia, Music"
43426,Taimanin Asagi: Toraware no Niku Ningyou,5.98,OVA,1,Unknown,Rx - Hentai,890,"Hentai, Demons, Supernatural"
43433,Alice no Kisetsu,Unknown,Music,1,Unknown,0,42,"Fantasy, Kids, Music"
43434,Shuo Feng: Po Zhen Zi,Unknown,Movie,1,Unknown,Unknown,0,"Action, Adventure, Historical"
43439,Shadows House,Unknown,TV,Unknown,Spring 2021,Unknown,1,"Slice of Life, Supernatural, Seinen"
43444,Boukentai: Mori no Yuusha,Unknown,Music,1,Unknown,0,117,"Music, Drama"
43446,Shiroi Spitz,Unknown,Music,1,Unknown,0,43,"Kids, Music"
43465,Ijirare: Fukushuu Saimin,7.34,OVA,4,Unknown,Rx - Hentai,1458,"Hentai, School"
43466,Himawari wa Yoru ni Saku,6.49,OVA,1,Unknown,Rx - Hentai,1535,Hentai
43467,Ajisai no Chiru Koro ni OVA,6.34,OVA,1,Unknown,Rx - Hentai,1542,Hentai
43470,Rikei ga Koi ni Ochita no de Shoumei shitemita. 2nd Season,Unknown,TV,Unknown,Unknown,0,2,"Comedy, Romance"
43483,Toaru Kagaku no Railgun T: Motto Marutto Railgun,6.62,Special,2,Unknown,0,784,Comedy
43485,Kita no Kaze to Taiyou to,Unknown,Music,1,Unknown,0,39,"Kids, Music"
43506,Alice Gear Aegis: Doki! Actress Darake no Mermaid Grand Prix♥,Unknown,OVA,1,Unknown,Unknown,0,Mecha
43517,Wasshoi Nippon,Unknown,Music,1,Unknown,0,25,"Kids, Music"
43521,Gekka Bijin (Music),Unknown,Music,1,Unknown,0,68,"Historical, Kids, Music"
43522,Leo,6.8,Music,1,Unknown,0,289,Music
43523,Tsuki ga Michibiku Isekai Douchuu,Unknown,TV,Unknown,Unknown,Unknown,1,"Adventure, Fantasy"
43531,Anata ga Mieru,Unknown,Music,1,Unknown,0,35,"Kids, Music"
43532,Mushi no Tsubuyaki,Unknown,Music,1,Unknown,0,50,"Adventure, Kids, Music"
43550,Yume Miteru Wake ja Nai yo,Unknown,Music,1,Unknown,0,43,"Comedy, Kids, Music, Sci-Fi"
43551,Osampo,Unknown,Music,1,Unknown,0,42,"Kids, Music"
43555,Dr. Stone: Stone Wars - Kaisen Zenya Special Eizou,7.13,Special,1,Unknown,0,20343,"Sci-Fi, Adventure, Shounen"
43556,Tsurune: Kazemai Koukou Kyuudoubu Movie,Unknown,Movie,1,Unknown,0,0,"Sports, Drama, School"
43565,Fire Emblem Heroes Book III Movie：Cohort of the Dead,Unknown,Special,1,Unknown,0,150,"Action, Game, Horror, Supernatural, Fantasy"
43566,Soprano Rain,Unknown,Music,1,Unknown,0,40,"Kids, Music"
43567,Oba Ano Omamori,Unknown,Music,1,Unknown,0,40,"Kids, Music"
43568,Hakumei no Tsubasa: Expansion - Hoshi no Matsuri,7.09,ONA,1,Unknown,0,2666,"Kids, Fantasy"
43590,Yakusoku (Music),6.98,Music,1,Unknown,0,566,"Music, Drama"
43591,Hetalia World★Stars,Unknown,ONA,Unknown,Unknown,0,1,"Comedy, Historical, Parody"
43598,Ookina Furudokei,Unknown,Music,1,Unknown,0,25,"Kids, Music"
43600,Chuan Shu Zijiu Zhinan 2nd Season,Unknown,ONA,Unknown,Unknown,1,0,"Historical, Demons, Supernatural, Drama"
43602,Ookina Furudokei (1973),Unknown,Music,1,Unknown,0,40,"Music, Kids"
43603,Ookina Furudokei (2002),Unknown,Music,1,Unknown,0,26,"Kids, Music"
43608,Kaguya-sama wa Kokurasetai: Tensai-tachi no Renai Zunousen 3rd Season,Unknown,TV,Unknown,Unknown,0,12,"Comedy, Psychological, Romance, School, Seinen"
43609,Kaguya-sama wa Kokurasetai: Tensai-tachi no Renai Zunousen OVA,Unknown,OVA,Unknown,Unknown,0,0,"Comedy, Psychological, Romance, School, Seinen"
43626,Jue Shi Wu Hun,Unknown,ONA,60,Unknown,Unknown,251,"Action, Fantasy, Martial Arts"
43627,Houkiboshi (2012),Unknown,Music,1,Unknown,0,42,"Kids, Music, Sci-Fi, Space"
43628,Kazaguruma (1996),Unknown,Music,1,Unknown,0,43,"Music, Kids"
43629,Tokyo Babylon 2021,Unknown,TV,Unknown,Unknown,Unknown,2,"Supernatural, Drama, Fantasy, Shoujo, Shounen Ai"
43682,Koneko no Byouki,Unknown,Music,1,Unknown,0,42,"Kids, Music"
43683,Boku no Hero Academia the Movie 2: Heroes:Rising - Epilogue Plus - Yume wo Genjitsu ni,7.72,Special,1,Unknown,0,8048,Comedy
43684,Semi wa Magic Cube,Unknown,TV,26,Summer 2018,0,69,"Action, Comedy, Fantasy"
43688,Kumo,Unknown,Music,1,Unknown,0,40,"Kids, Music"
43689,Boku no Nikkichou,Unknown,Music,1,Unknown,0,43,"Kids, Music"
43690,Tenkuu Shinpan,6.64,ONA,12,Unknown,Unknown,4264,"Action, Mystery, Horror"
43691,Kageki Shoujo!!,Unknown,TV,Unknown,Unknown,Unknown,0,"Drama, School, Seinen"
43692,Gokushufudou,Unknown,ONA,Unknown,Unknown,Unknown,1,"Slice of Life, Comedy, Romance"
43693,Thermae Romae Novae,Unknown,ONA,Unknown,Unknown,Unknown,0,"Slice of Life, Comedy, Historical, Seinen"
43694,Rilakkuma to Yuuenchi,Unknown,ONA,Unknown,Unknown,0,0,Kids
43702,Doraon Yeongung Hong Gildong,Unknown,Movie,1,Unknown,0,20,"Action, Adventure, Historical, Martial Arts"
43703,Hong Gildong Janggun,Unknown,Movie,1,Unknown,0,25,"Action, Adventure, Historical"
43704,Tomato Confit,Unknown,Movie,1,Unknown,0,47,"Comedy, Drama"
43711,Juunenbun no Watashi e,6.19,ONA,1,Unknown,0,180,Drama
43722,Ai wo Komete,Unknown,ONA,1,Unknown,0,107,"Slice of Life, Comedy"
43727,"Eiyuuou, Bu wo Kiwameru Tame Tenseisu: Soshite, Sekai Saikyou no Minarai Kishi♀",Unknown,ONA,2,Unknown,0,146,"Action, Fantasy"
43729,Semi wa Magic Cube 2nd Season,Unknown,TV,26,Spring 2020,0,84,"Action, Fantasy"
43735,Cue!,Unknown,TV,Unknown,Unknown,Unknown,0,Music
43741,Getter Robo Arc,Unknown,Unknown,Unknown,Unknown,Unknown,0,"Action, Sci-Fi, Mecha, Shounen"
43745,Attack Zero x Evangelion,5.3,ONA,1,Unknown,0,541,"Music, Slice of Life"
43746,Hamigaki Ondo,Unknown,Music,1,Unknown,0,38,"Kids, Music"
43751,"Ayanami Rei, Hajimete no Kuchibeni",5.5,ONA,1,Unknown,0,739,Music
43755,Misaki no Mayoiga,Unknown,Movie,1,Unknown,Unknown,0,Drama
43756,Bakuten!!,Unknown,TV,Unknown,Spring 2021,Unknown,0,Sports
43760,Hikari no Ou,Unknown,Unknown,Unknown,Unknown,Unknown,0,Fantasy
43761,Nemui Inu,Unknown,Music,1,Unknown,0,36,"Comedy, Kids, Music"
43762,Hula Fulla Dance,Unknown,Movie,1,Unknown,Unknown,0,Unknown
43763,Cestvs: The Roman Fighter,Unknown,TV,Unknown,Spring 2021,Unknown,2,"Action, Historical, Drama, Seinen"
43767,Night Head 2041,Unknown,TV,Unknown,Summer 2021,Unknown,0,"Sci-Fi, Mystery, Psychological, Supernatural, Drama"
43768,Gifts,Unknown,Music,1,Unknown,0,46,"Kids, Music"
43771,Vazzrock The Animation,Unknown,TV,Unknown,Unknown,Unknown,0,Music
43772,Hua Jianghu Zhi Xia Lan,Unknown,ONA,40,Unknown,0,58,"Action, Adventure, Historical, Drama, Magic, Martial Arts, Fantasy"
43774,Sherlock Holmes to Watson Hakase,Unknown,Music,1,Unknown,0,42,"Kids, Music, Mystery"
43775,Penguin Minna Kyou Dai 2020,Unknown,Music,1,Unknown,0,60,Music
43778,Motto! Majime ni Fumajime Kaiketsu Zorori 2nd Season,Unknown,TV,Unknown,Spring 2021,0,0,"Adventure, Comedy, Kids"
43779,Eoneu Nal Jameseo Kkaeeoboni Bagelyeoga Doeeo Isseotda,6.58,ONA,15,Unknown,0,1464,"Comedy, Romance, Ecchi"
43780,Sumikko Gurashi Movie 2,Unknown,Movie,1,Unknown,0,0,Comedy
43787,Ohirune no Yurikago,Unknown,Music,1,Unknown,0,38,"Kids, Music"
